-2.665660083293914795e-01,4.132444858551025391e-01,-6.640967726707458496e-01,3.608413338661193848e-01,6.109466552734375000e-01,2.425334453582763672e-01,-2.690659165382385254e-01,-3.141037821769714355e-01
-4.252118766307830811e-01,-8.562488853931427002e-02,2.265970706939697266e-01,4.614691436290740967e-02,-1.656825840473175049e-01,9.948662668466567993e-02,-1.540396511554718018e-01,3.148277401924133301e-01
2.623837590217590332e-01,-8.733943104743957520e-02,5.677164345979690552e-02,-3.854627609252929688e-01,-4.754860401153564453e-01,-1.962956637144088745e-01,5.565714240074157715e-01,5.551649928092956543e-01
-5.675859376788139343e-02,-4.053488373756408691e-01,9.178629517555236816e-02,-1.573701053857803345e-01,3.852265179157257080e-01,-1.122269630432128906e-01,1.270450502634048462e-01,4.188206419348716736e-02
-1.819827407598495483e-01,4.696625471115112305e-01,3.049281537532806396e-01,-4.776554703712463379e-01,8.264390379190444946e-02,-3.990665078163146973e-02,1.274840086698532104e-01,-1.161565780639648438e-01
2.087050825357437134e-01,-2.939954586327075958e-02,-6.889888644218444824e-02,-9.154456108808517456e-02,-7.269656658172607422e-02,2.359390854835510254e-01,-1.740305274724960327e-01,1.530745029449462891e-01
1.652235835790634155e-01,-1.558059006929397583e-01,5.053948983550071716e-02,-1.571840643882751465e-01,2.272862941026687622e-01,3.573669120669364929e-03,-2.796754837036132812e-01,1.111793965101242065e-01
-6.977064162492752075e-02,-3.754950165748596191e-01,-5.081014707684516907e-02,-1.627293229103088379e-01,-1.767694354057312012e-01,2.877373397350311279e-01,2.128293812274932861e-01,-3.105928599834442139e-01
